index,LSOA11CD,GSS_CODE,year,weight
26468,E01000802,E05014002,2015,1.0
32902,E01000802,E05014002,2016,1.0
39341,E01000802,E05014002,2017,1.0
45779,E01000802,E05014002,2018,1.0
52222,E01000802,E05014002,2019,1.0
58669,E01000802,E05014002,2020,1.0
65117,E01000802,E05014002,2021,1.0
707,E01000803,E05014002,2011,1.0
7145,E01000803,E05014002,2012,1.0
13584,E01000803,E05014002,2013,1.0
20025,E01000803,E05014002,2014,1.0
26467,E01000803,E05014002,2015,1.0
32901,E01000803,E05014002,2016,1.0
39340,E01000803,E05014002,2017,1.0
45778,E01000803,E05014002,2018,1.0
52221,E01000803,E05014002,2019,1.0
58668,E01000803,E05014002,2020,1.0
65116,E01000803,E05014002,2021,1.0
793,E01000804,E05013731,2011,0.0
7231,E01000804,E05013731,2012,0.0
13670,E01000804,E05013731,2013,0.0
20111,E01000804,E05013731,2014,0.0
26553,E01000804,E05013731,2015,0.0
32987,E01000804,E05013731,2016,0.0
39426,E01000804,E05013731,2017,0.0
45864,E01000804,E05013731,2018,0.0
52307,E01000804,E05013731,2019,0.0
58753,E01000804,E05013731,2020,0.0
65201,E01000804,E05013731,2021,0.0
679,E01000804,E05014002,2011,1.0
7117,E01000804,E05014002,2012,1.0
13556,E01000804,E05014002,2013,1.0
19997,E01000804,E05014002,2014,1.0
26439,E01000804,E05014002,2015,1.0
32873,E01000804,E05014002,2016,1.0
39311,E01000804,E05014002,2017,1.0
45749,E01000804,E05014002,2018,1.0
52192,E01000804,E05014002,2019,1.0
58638,E01000804,E05014002,2020,1.0
65086,E01000804,E05014002,2021,1.0
662,E01000805,E05014002,2011,1.0
7100,E01000805,E05014002,2012,1.0
13539,E01000805,E05014002,2013,1.0
19980,E01000805,E05014002,2014,1.0
26422,E01000805,E05014002,2015,1.0
32856,E01000805,E05014002,2016,1.0
39294,E01000805,E05014002,2017,1.0
45732,E01000805,E05014002,2018,1.0
52175,E01000805,E05014002,2019,1.0
58621,E01000805,E05014002,2020,1.0
65069,E01000805,E05014002,2021,1.0
706,E01000806,E05014002,2011,1.0
7144,E01000806,E05014002,2012,1.0
13583,E01000806,E05014002,2013,1.0
20024,E01000806,E05014002,2014,1.0
26466,E01000806,E05014002,2015,1.0
32900,E01000806,E05014002,2016,1.0
39339,E01000806,E05014002,2017,1.0
45777,E01000806,E05014002,2018,1.0
52220,E01000806,E05014002,2019,1.0
58667,E01000806,E05014002,2020,1.0
65115,E01000806,E05014002,2021,1.0
4897,E01000807,E05014003,2011,1.0
11332,E01000807,E05014003,2012,1.0
17771,E01000807,E05014003,2013,1.0
24213,E01000807,E05014003,2014,1.0
30650,E01000807,E05014003,2015,1.0
37086,E01000807,E05014003,2016,1.0
43526,E01000807,E05014003,2017,1.0
49967,E01000807,E05014003,2018,1.0
56412,E01000807,E05014003,2019,1.0
62858,E01000807,E05014003,2020,1.0
69307,E01000807,E05014003,2021,1.0
4478,E01000808,E05014003,2011,1.0
10924,E01000808,E05014003,2012,1.0
17363,E01000808,E05014003,2013,1.0
23806,E01000808,E05014003,2014,1.0
30245,E01000808,E05014003,2015,1.0
36681,E01000808,E05014003,2016,1.0
43102,E01000808,E05014003,2017,1.0
49543,E01000808,E05014003,2018,1.0
55988,E01000808,E05014003,2019,1.0
62435,E01000808,E05014003,2020,1.0
68883,E01000808,E05014003,2021,1.0
4928,E01000809,E05013990,2011,0.0
11363,E01000809,E05013990,2012,0.0
17802,E01000809,E05013990,2013,0.0
24244,E01000809,E05013990,2014,0.0
30681,E01000809,E05013990,2015,0.0
37117,E01000809,E05013990,2016,0.0
43557,E01000809,E05013990,2017,0.0
49998,E01000809,E05013990,2018,0.0
56443,E01000809,E05013990,2019,0.0
62889,E01000809,E05013990,2020,0.0
69338,E01000809,E05013990,2021,0.0
4901,E01000809,E05014003,2011,1.0
11336,E01000809,E05014003,2012,1.0
17775,E01000809,E05014003,2013,1.0
24217,E01000809,E05014003,2014,1.0
30654,E01000809,E05014003,2015,1.0
37090,E01000809,E05014003,2016,1.0
43530,E01000809,E05014003,2017,1.0
49971,E01000809,E05014003,2018,1.0
56416,E01000809,E05014003,2019,1.0
62862,E01000809,E05014003,2020,1.0
69311,E01000809,E05014003,2021,1.0
4479,E01000810,E05014003,2011,1.0
10914,E01000810,E05014003,2012,1.0
17353,E01000810,E05014003,2013,1.0
23796,E01000810,E05014003,2014,1.0
30235,E01000810,E05014003,2015,1.0
36671,E01000810,E05014003,2016,1.0
43113,E01000810,E05014003,2017,1.0
49554,E01000810,E05014003,2018,1.0
55999,E01000810,E05014003,2019,1.0
62446,E01000810,E05014003,2020,1.0
68894,E01000810,E05014003,2021,1.0
4917,E01000811,E05014003,2011,1.0
11352,E01000811,E05014003,2012,1.0
17791,E01000811,E05014003,2013,1.0
24233,E01000811,E05014003,2014,1.0
30670,E01000811,E05014003,2015,1.0
37106,E01000811,E05014003,2016,1.0
43546,E01000811,E05014003,2017,1.0
49987,E01000811,E05014003,2018,1.0
56432,E01000811,E05014003,2019,1.0
62878,E01000811,E05014003,2020,1.0
69327,E01000811,E05014003,2021,1.0
4480,E01000812,E05014003,2011,1.0
10915,E01000812,E05014003,2012,1.0
17354,E01000812,E05014003,2013,1.0
23797,E01000812,E05014003,2014,1.0
30236,E01000812,E05014003,2015,1.0
36672,E01000812,E05014003,2016,1.0
43114,E01000812,E05014003,2017,1.0
49555,E01000812,E05014003,2018,1.0
56000,E01000812,E05014003,2019,1.0
62447,E01000812,E05014003,2020,1.0
68895,E01000812,E05014003,2021,1.0
4887,E01000813,E05014003,2011,1.0
11322,E01000813,E05014003,2012,1.0
17761,E01000813,E05014003,2013,1.0
24203,E01000813,E05014003,2014,1.0
30640,E01000813,E05014003,2015,1.0
37076,E01000813,E05014003,2016,1.0
43516,E01000813,E05014003,2017,1.0
49957,E01000813,E05014003,2018,1.0
56402,E01000813,E05014003,2019,1.0
62848,E01000813,E05014003,2020,1.0
69297,E01000813,E05014003,2021,1.0
4486,E01000814,E05014003,2011,1.0
10921,E01000814,E05014003,2012,1.0
17360,E01000814,E05014003,2013,1.0
23803,E01000814,E05014003,2014,1.0
30242,E01000814,E05014003,2015,1.0
36678,E01000814,E05014003,2016,1.0
43120,E01000814,E05014003,2017,1.0
49561,E01000814,E05014003,2018,1.0
56006,E01000814,E05014003,2019,1.0
62453,E01000814,E05014003,2020,1.0
68901,E01000814,E05014003,2021,1.0
4460,E01000815,E05014003,2011,1.0
10896,E01000815,E05014003,2012,1.0
17335,E01000815,E05014003,2013,1.0
23778,E01000815,E05014003,2014,1.0
30217,E01000815,E05014003,2015,1.0
36653,E01000815,E05014003,2016,1.0
43092,E01000815,E05014003,2017,1.0
49533,E01000815,E05014003,2018,1.0
55978,E01000815,E05014003,2019,1.0
62425,E01000815,E05014003,2020,1.0
68873,E01000815,E05014003,2021,1.0
1573,E01000816,E05014004,2011,1.0
8008,E01000816,E05014004,2012,1.0
14447,E01000816,E05014004,2013,1.0
20887,E01000816,E05014004,2014,1.0
27331,E01000816,E05014004,2015,1.0
33767,E01000816,E05014004,2016,1.0
40206,E01000816,E05014004,2017,1.0
46645,E01000816,E05014004,2018,1.0
53088,E01000816,E05014004,2019,1.0
59533,E01000816,E05014004,2020,1.0
65982,E01000816,E05014004,2021,1.0
1640,E01000818,E05013988,2011,0.0
8075,E01000818,E05013988,2012,0.0
14514,E01000818,E05013988,2013,0.0
20954,E01000818,E05013988,2014,0.0
27398,E01000818,E05013988,2015,0.071987
33834,E01000818,E05013988,2016,0.071987
40273,E01000818,E05013988,2017,0.07776
46701,E01000818,E05013988,2018,0.108271
53144,E01000818,E05013988,2019,0.107463
59589,E01000818,E05013988,2020,0.107463
66038,E01000818,E05013988,2021,0.107463
1586,E01000818,E05014004,2011,1.0
8021,E01000818,E05014004,2012,1.0
14459,E01000818,E05014004,2013,1.0
20899,E01000818,E05014004,2014,1.0
27343,E01000818,E05014004,2015,0.928013
33779,E01000818,E05014004,2016,0.928013
40217,E01000818,E05014004,2017,0.92224
46656,E01000818,E05014004,2018,0.891729
53098,E01000818,E05014004,2019,0.892537
59543,E01000818,E05014004,2020,0.892537
65992,E01000818,E05014004,2021,0.892537
1603,E01000819,E05014004,2011,1.0
8038,E01000819,E05014004,2012,1.0
14476,E01000819,E05014004,2013,1.0
20916,E01000819,E05014004,2014,1.0
27360,E01000819,E05014004,2015,1.0
33796,E01000819,E05014004,2016,1.0
40235,E01000819,E05014004,2017,1.0
46674,E01000819,E05014004,2018,1.0
53116,E01000819,E05014004,2019,1.0
59561,E01000819,E05014004,2020,1.0
66010,E01000819,E05014004,2021,1.0
1606,E01000820,E05013988,2011,0.458162
8041,E01000820,E05013988,2012,0.463889
14479,E01000820,E05013988,2013,0.493655
20919,E01000820,E05013988,2014,0.493655
27363,E01000820,E05013988,2015,0.475515
33799,E01000820,E05013988,2016,0.475515
40238,E01000820,E05013988,2017,0.474839
46677,E01000820,E05013988,2018,0.474839
53119,E01000820,E05013988,2019,0.474839
59564,E01000820,E05013988,2020,0.47619
66013,E01000820,E05013988,2021,0.480204
1618,E01000820,E05014004,2011,0.541838
8050,E01000820,E05014004,2012,0.536111
14488,E01000820,E05014004,2013,0.506345
20928,E01000820,E05014004,2014,0.506345
27372,E01000820,E05014004,2015,0.524485
33808,E01000820,E05014004,2016,0.524485
40247,E01000820,E05014004,2017,0.525161
46686,E01000820,E05014004,2018,0.525161
53128,E01000820,E05014004,2019,0.525161
59573,E01000820,E05014004,2020,0.52381
66022,E01000820,E05014004,2021,0.519796
715,E01000822,E05014004,2011,1.0
7153,E01000822,E05014004,2012,1.0
13592,E01000822,E05014004,2013,1.0
20056,E01000822,E05014004,2014,1.0
26498,E01000822,E05014004,2015,1.0
32932,E01000822,E05014004,2016,1.0
39371,E01000822,E05014004,2017,1.0
45809,E01000822,E05014004,2018,1.0
52252,E01000822,E05014004,2019,1.0
58699,E01000822,E05014004,2020,1.0
65147,E01000822,E05014004,2021,1.0
1630,E01000823,E05013988,2011,0.28117000000000003
8065,E01000823,E05013988,2012,0.239744
14504,E01000823,E05013988,2013,0.28333400000000003
20944,E01000823,E05013988,2014,0.28297100000000003
27388,E01000823,E05013988,2015,0.28297100000000003
33824,E01000823,E05013988,2016,0.28333400000000003
40263,E01000823,E05013988,2017,0.283697
46703,E01000823,E05013988,2018,0.241335
53146,E01000823,E05013988,2019,0.238882
59591,E01000823,E05013988,2020,0.282084
66040,E01000823,E05013988,2021,0.238882
1626,E01000823,E05013991,2011,0.0
