index,LSOA11CD,msoa21cd,year,weight
12895,E01001329,E02000246,2013,1.0
17761,E01001329,E02000246,2014,1.0
22625,E01001329,E02000246,2015,1.0
27485,E01001329,E02000246,2016,1.0
32345,E01001329,E02000246,2017,1.0
37206,E01001329,E02000246,2018,1.0
42069,E01001329,E02000246,2019,1.0
46926,E01001329,E02000246,2020,1.0
51790,E01001329,E02000246,2021,1.0
3170,E01001330,E02000245,2011,1.0
8043,E01001330,E02000245,2012,1.0
12907,E01001330,E02000245,2013,1.0
17773,E01001330,E02000245,2014,1.0
22637,E01001330,E02000245,2015,1.0
27497,E01001330,E02000245,2016,1.0
32357,E01001330,E02000245,2017,1.0
37218,E01001330,E02000245,2018,1.0
42080,E01001330,E02000245,2019,1.0
46937,E01001330,E02000245,2020,1.0
51800,E01001330,E02000245,2021,1.0
3177,E01001331,E02000246,2011,1.0
8050,E01001331,E02000246,2012,1.0
12914,E01001331,E02000246,2013,1.0
17781,E01001331,E02000246,2014,1.0
22646,E01001331,E02000246,2015,1.0
27507,E01001331,E02000246,2016,1.0
32365,E01001331,E02000246,2017,1.0
37225,E01001331,E02000246,2018,1.0
42087,E01001331,E02000246,2019,1.0
46944,E01001331,E02000246,2020,1.0
51806,E01001331,E02000246,2021,1.0
3136,E01001332,E02000245,2011,1.0
8008,E01001332,E02000245,2012,1.0
12873,E01001332,E02000245,2013,1.0
17739,E01001332,E02000245,2014,1.0
22604,E01001332,E02000245,2015,1.0
27464,E01001332,E02000245,2016,1.0
32327,E01001332,E02000245,2017,1.0
37189,E01001332,E02000245,2018,1.0
42051,E01001332,E02000245,2019,1.0
46909,E01001332,E02000245,2020,1.0
51772,E01001332,E02000245,2021,1.0
2157,E01001333,E02000275,2011,1.0
7030,E01001333,E02000275,2012,1.0
11896,E01001333,E02000275,2013,1.0
16773,E01001333,E02000275,2014,1.0
21639,E01001333,E02000275,2015,1.0
26499,E01001333,E02000275,2016,1.0
31358,E01001333,E02000275,2017,1.0
36218,E01001333,E02000275,2018,1.0
41080,E01001333,E02000275,2019,1.0
45937,E01001333,E02000275,2020,1.0
50799,E01001333,E02000275,2021,1.0
2210,E01001334,E02000266,2011,1.0
7082,E01001334,E02000266,2012,1.0
11952,E01001334,E02000266,2013,1.0
16820,E01001334,E02000266,2014,1.0
21686,E01001334,E02000266,2015,1.0
26546,E01001334,E02000266,2016,1.0
31405,E01001334,E02000266,2017,1.0
36265,E01001334,E02000266,2018,1.0
41127,E01001334,E02000266,2019,1.0
45984,E01001334,E02000266,2020,1.0
50847,E01001334,E02000266,2021,1.0
2158,E01001335,E02000275,2011,1.0
7031,E01001335,E02000275,2012,1.0
11897,E01001335,E02000275,2013,1.0
16774,E01001335,E02000275,2014,1.0
21640,E01001335,E02000275,2015,1.0
26500,E01001335,E02000275,2016,1.0
31359,E01001335,E02000275,2017,1.0
36219,E01001335,E02000275,2018,1.0
41081,E01001335,E02000275,2019,1.0
45938,E01001335,E02000275,2020,1.0
50800,E01001335,E02000275,2021,1.0
2154,E01001336,E02000275,2011,1.0
7027,E01001336,E02000275,2012,1.0
11893,E01001336,E02000275,2013,1.0
16770,E01001336,E02000275,2014,1.0
21636,E01001336,E02000275,2015,1.0
26496,E01001336,E02000275,2016,1.0
31355,E01001336,E02000275,2017,1.0
36215,E01001336,E02000275,2018,1.0
41077,E01001336,E02000275,2019,1.0
45934,E01001336,E02000275,2020,1.0
50796,E01001336,E02000275,2021,1.0
2202,E01001337,E02000266,2011,1.0
7074,E01001337,E02000266,2012,1.0
11940,E01001337,E02000266,2013,1.0
16811,E01001337,E02000266,2014,1.0
20930,E01001337,E02000266,2015,1.0
25790,E01001337,E02000266,2016,1.0
30649,E01001337,E02000266,2017,1.0
35509,E01001337,E02000266,2018,1.0
40371,E01001337,E02000266,2019,1.0
45228,E01001337,E02000266,2020,1.0
50090,E01001337,E02000266,2021,1.0
2201,E01001338,E02000266,2011,1.0
7073,E01001338,E02000266,2012,1.0
11939,E01001338,E02000266,2013,1.0
16810,E01001338,E02000266,2014,1.0
21678,E01001338,E02000266,2015,1.0
26538,E01001338,E02000266,2016,1.0
31397,E01001338,E02000266,2017,1.0
36257,E01001338,E02000266,2018,1.0
41119,E01001338,E02000266,2019,1.0
45976,E01001338,E02000266,2020,1.0
50839,E01001338,E02000266,2021,1.0
2167,E01001339,E02000266,2011,1.0
7040,E01001339,E02000266,2012,1.0
11906,E01001339,E02000266,2013,1.0
16779,E01001339,E02000266,2014,1.0
21647,E01001339,E02000266,2015,1.0
26507,E01001339,E02000266,2016,1.0
31366,E01001339,E02000266,2017,1.0
36226,E01001339,E02000266,2018,1.0
41088,E01001339,E02000266,2019,1.0
45945,E01001339,E02000266,2020,1.0
50807,E01001339,E02000266,2021,1.0
2168,E01001340,E02000266,2011,1.0
7041,E01001340,E02000266,2012,1.0
11907,E01001340,E02000266,2013,1.0
16780,E01001340,E02000266,2014,1.0
21648,E01001340,E02000266,2015,1.0
26508,E01001340,E02000266,2016,1.0
31367,E01001340,E02000266,2017,1.0
36227,E01001340,E02000266,2018,1.0
41089,E01001340,E02000266,2019,1.0
45946,E01001340,E02000266,2020,1.0
50808,E01001340,E02000266,2021,1.0
4755,E01001341,E02000242,2011,1.0
9628,E01001341,E02000242,2012,1.0
14491,E01001341,E02000242,2013,1.0
19357,E01001341,E02000242,2014,1.0
24223,E01001341,E02000242,2015,1.0
29082,E01001341,E02000242,2016,1.0
33941,E01001341,E02000242,2017,1.0
38800,E01001341,E02000242,2018,1.0
43662,E01001341,E02000242,2019,1.0
48520,E01001341,E02000242,2020,1.0
53382,E01001341,E02000242,2021,1.0
4777,E01001342,E02000242,2011,1.0
9650,E01001342,E02000242,2012,1.0
14512,E01001342,E02000242,2013,1.0
19378,E01001342,E02000242,2014,1.0
24244,E01001342,E02000242,2015,1.0
29103,E01001342,E02000242,2016,1.0
33962,E01001342,E02000242,2017,1.0
38821,E01001342,E02000242,2018,1.0
43683,E01001342,E02000242,2019,1.0
48505,E01001342,E02000242,2020,1.0
53367,E01001342,E02000242,2021,1.0
4754,E01001343,E02000242,2011,1.0
9627,E01001343,E02000242,2012,1.0
14490,E01001343,E02000242,2013,1.0
19356,E01001343,E02000242,2014,1.0
24222,E01001343,E02000242,2015,1.0
29081,E01001343,E02000242,2016,1.0
33940,E01001343,E02000242,2017,1.0
38799,E01001343,E02000242,2018,1.0
43661,E01001343,E02000242,2019,1.0
48519,E01001343,E02000242,2020,1.0
53381,E01001343,E02000242,2021,1.0
4750,E01001344,E02000244,2011,1.0
9623,E01001344,E02000244,2012,1.0
14486,E01001344,E02000244,2013,1.0
19352,E01001344,E02000244,2014,1.0
24218,E01001344,E02000244,2015,1.0
29077,E01001344,E02000244,2016,1.0
33936,E01001344,E02000244,2017,1.0
38795,E01001344,E02000244,2018,1.0
43657,E01001344,E02000244,2019,1.0
48515,E01001344,E02000244,2020,1.0
53377,E01001344,E02000244,2021,1.0
4786,E01001345,E02000242,2011,1.0
9659,E01001345,E02000242,2012,1.0
14522,E01001345,E02000242,2013,1.0
19388,E01001345,E02000242,2014,1.0
24254,E01001345,E02000242,2015,1.0
29114,E01001345,E02000242,2016,1.0
33973,E01001345,E02000242,2017,1.0
38832,E01001345,E02000242,2018,1.0
43694,E01001345,E02000242,2019,1.0
48552,E01001345,E02000242,2020,1.0
53414,E01001345,E02000242,2021,1.0
4735,E01001346,E02000244,2011,1.0
9608,E01001346,E02000244,2012,1.0
14471,E01001346,E02000244,2013,1.0
19337,E01001346,E02000244,2014,1.0
24203,E01001346,E02000244,2015,1.0
29063,E01001346,E02000244,2016,1.0
33922,E01001346,E02000244,2017,1.0
38781,E01001346,E02000244,2018,1.0
43643,E01001346,E02000244,2019,1.0
48500,E01001346,E02000244,2020,1.0
53362,E01001346,E02000244,2021,1.0
4781,E01001347,E02000244,2011,1.0
9654,E01001347,E02000244,2012,1.0
14517,E01001347,E02000244,2013,1.0
19383,E01001347,E02000244,2014,1.0
24249,E01001347,E02000244,2015,1.0
29108,E01001347,E02000244,2016,1.0
33967,E01001347,E02000244,2017,1.0
38826,E01001347,E02000244,2018,1.0
43687,E01001347,E02000244,2019,1.0
48544,E01001347,E02000244,2020,1.0
53406,E01001347,E02000244,2021,1.0
4731,E01001348,E02000244,2011,1.0
9604,E01001348,E02000244,2012,1.0
14467,E01001348,E02000244,2013,1.0
19333,E01001348,E02000244,2014,1.0
24199,E01001348,E02000244,2015,1.0
29059,E01001348,E02000244,2016,1.0
33918,E01001348,E02000244,2017,1.0
38777,E01001348,E02000244,2018,1.0
43639,E01001348,E02000244,2019,1.0
48496,E01001348,E02000244,2020,1.0
53358,E01001348,E02000244,2021,1.0
3183,E01001349,E02000243,2011,1.0
8055,E01001349,E02000243,2012,1.0
12919,E01001349,E02000243,2013,1.0
17785,E01001349,E02000243,2014,1.0
22650,E01001349,E02000243,2015,1.0
27510,E01001349,E02000243,2016,1.0
32369,E01001349,E02000243,2017,1.0
37229,E01001349,E02000243,2018,1.0
42091,E01001349,E02000243,2019,1.0
46947,E01001349,E02000243,2020,1.0
51809,E01001349,E02000243,2021,1.0
4751,E01001350,E02000264,2011,1.0
9624,E01001350,E02000264,2012,1.0
14487,E01001350,E02000264,2013,1.0
19353,E01001350,E02000264,2014,1.0
24219,E01001350,E02000264,2015,1.0
29078,E01001350,E02000264,2016,1.0
33937,E01001350,E02000264,2017,1.0
38796,E01001350,E02000264,2018,1.0
43658,E01001350,E02000264,2019,1.0
48516,E01001350,E02000264,2020,1.0
53378,E01001350,E02000264,2021,1.0
715,E01001351,E02000262,2011,1.0
5587,E01001351,E02000262,2012,1.0
10451,E01001351,E02000262,2013,1.0
15317,E01001351,E02000262,2014,1.0
20182,E01001351,E02000262,2015,1.0
25042,E01001351,E02000262,2016,1.0
29901,E01001351,E02000262,2017,1.0
34760,E01001351,E02000262,2018,1.0
39622,E01001351,E02000262,2019,1.0
44480,E01001351,E02000262,2020,1.0
49342,E01001351,E02000262,2021,1.0
4729,E01001352,E02000264,2011,1.0
9602,E01001352,E02000264,2012,1.0
14465,E01001352,E02000264,2013,1.0
19331,E01001352,E02000264,2014,1.0
24197,E01001352,E02000264,2015,1.0
29057,E01001352,E02000264,2016,1.0
33916,E01001352,E02000264,2017,1.0
38775,E01001352,E02000264,2018,1.0
43637,E01001352,E02000264,2019,1.0
48494,E01001352,E02000264,2020,1.0
53356,E01001352,E02000264,2021,1.0
1390,E01001353,E02000270,2011,1.0
6262,E01001353,E02000270,2012,1.0
11127,E01001353,E02000270,2013,1.0
15993,E01001353,E02000270,2014,1.0
20858,E01001353,E02000270,2015,1.0
25719,E01001353,E02000270,2016,1.0
30578,E01001353,E02000270,2017,1.0
35438,E01001353,E02000270,2018,1.0
40300,E01001353,E02000270,2019,1.0
45157,E01001353,E02000270,2020,1.0
50019,E01001353,E02000270,2021,1.0
1382,E01001354,E02000264,2011,1.0
6254,E01001354,E02000264,2012,1.0
11119,E01001354,E02000264,2013,1.0
15985,E01001354,E02000264,2014,1.0
20850,E01001354,E02000264,2015,1.0
25711,E01001354,E02000264,2016,1.0
30570,E01001354,E02000264,2017,1.0
35430,E01001354,E02000264,2018,1.0
40292,E01001354,E02000264,2019,1.0
45149,E01001354,E02000264,2020,1.0
50011,E01001354,E02000264,2021,1.0
716,E01001355,E02000270,2011,1.0
5588,E01001355,E02000270,2012,1.0
10452,E01001355,E02000270,2013,1.0
15318,E01001355,E02000270,2014,1.0
20183,E01001355,E02000270,2015,1.0
25043,E01001355,E02000270,2016,1.0
29902,E01001355,E02000270,2017,1.0
34761,E01001355,E02000270,2018,1.0
39623,E01001355,E02000270,2019,1.0
44481,E01001355,E02000270,2020,1.0
49343,E01001355,E02000270,2021,1.0
742,E01001356,E02000270,2011,1.0
5621,E01001356,E02000270,2012,1.0
10485,E01001356,E02000270,2013,1.0
15351,E01001356,E02000270,2014,1.0
20216,E01001356,E02000270,2015,1.0
25076,E01001356,E02000270,2016,1.0
29935,E01001356,E02000270,2017,1.0
34794,E01001356,E02000270,2018,1.0
39656,E01001356,E02000270,2019,1.0
44514,E01001356,E02000270,2020,1.0
49376,E01001356,E02000270,2021,1.0
726,E01001357,E02000270,2011,1.0
5598,E01001357,E02000270,2012,1.0
10561,E01001357,E02000270,2013,1.0
15427,E01001357,E02000270,2014,1.0
20292,E01001357,E02000270,2015,1.0
25152,E01001357,E02000270,2016,1.0
30011,E01001357,E02000270,2017,1.0
34870,E01001357,E02000270,2018,1.0
39732,E01001357,E02000270,2019,1.0
44590,E01001357,E02000270,2020,1.0
49452,E01001357,E02000270,2021,1.0
815,E01001358,E02000270,2011,1.0
5693,E01001358,E02000270,2012,1.0
10559,E01001358,E02000270,2013,1.0
15425,E01001358,E02000270,2014,1.0
20290,E01001358,E02000270,2015,1.0
25150,E01001358,E02000270,2016,1.0
30009,E01001358,E02000270,2017,1.0
34868,E01001358,E02000270,2018,1.0
39730,E01001358,E02000270,2019,1.0
44588,E01001358,E02000270,2020,1.0
49450,E01001358,E02000270,2021,1.0
3118,E01001359,E02000263,2011,1.0
7990,E01001359,E02000263,2012,1.0
12854,E01001359,E02000263,2013,1.0
17720,E01001359,E02000263,2014,1.0
22585,E01001359,E02000263,2015,1.0
27445,E01001359,E02000263,2016,1.0
32304,E01001359,E02000263,2017,1.0
37164,E01001359,E02000263,2018,1.0
42026,E01001359,E02000263,2019,1.0
46883,E01001359,E02000263,2020,1.0
51751,E01001359,E02000263,2021,1.0
3128,E01001360,E02000263,2011,1.0
8000,E01001360,E02000263,2012,1.0
12865,E01001360,E02000263,2013,1.0
17731,E01001360,E02000263,2014,1.0
22596,E01001360,E02000263,2015,1.0
27456,E01001360,E02000263,2016,1.0
32319,E01001360,E02000263,2017,1.0
37181,E01001360,E02000263,2018,1.0
42043,E01001360,E02000263,2019,1.0
46901,E01001360,E02000263,2020,1.0
51747,E01001360,E02000263,2021,1.0
2156,E01001361,E02000260,2011,1.0
7029,E01001361,E02000260,2012,1.0
11895,E01001361,E02000260,2013,1.0
16772,E01001361,E02000260,2014,1.0
21638,E01001361,E02000260,2015,1.0
26498,E01001361,E02000260,2016,1.0
31357,E01001361,E02000260,2017,1.0
36217,E01001361,E02000260,2018,1.0
41079,E01001361,E02000260,2019,1.0
45936,E01001361,E02000260,2020,1.0
50798,E01001361,E02000260,2021,1.0
2155,E01001362,E02000263,2011,1.0
7028,E01001362,E02000263,2012,1.0
11894,E01001362,E02000263,2013,1.0
16771,E01001362,E02000263,2014,1.0
21637,E01001362,E02000263,2015,1.0
26497,E01001362,E02000263,2016,1.0
31356,E01001362,E02000263,2017,1.0
36216,E01001362,E02000263,2018,1.0
41078,E01001362,E02000263,2019,1.0
45935,E01001362,E02000263,2020,1.0
50797,E01001362,E02000263,2021,1.0
3114,E01001363,E02000263,2011,1.0
7986,E01001363,E02000263,2012,1.0
12850,E01001363,E02000263,2013,1.0
17716,E01001363,E02000263,2014,1.0
22581,E01001363,E02000263,2015,1.0
27441,E01001363,E02000263,2016,1.0
32300,E01001363,E02000263,2017,1.0
37160,E01001363,E02000263,2018,1.0
42022,E01001363,E02000263,2019,1.0
46879,E01001363,E02000263,2020,1.0
51741,E01001363,E02000263,2021,1.0
3130,E01001364,E02000263,2011,1.0
8002,E01001364,E02000263,2012,1.0
12867,E01001364,E02000263,2013,1.0
17733,E01001364,E02000263,2014,1.0
22598,E01001364,E02000263,2015,1.0
27458,E01001364,E02000263,2016,1.0
32321,E01001364,E02000263,2017,1.0
37183,E01001364,E02000263,2018,1.0
42045,E01001364,E02000263,2019,1.0
46903,E01001364,E02000263,2020,1.0
51767,E01001364,E02000263,2021,1.0
3151,E01001365,E02000263,2011,1.0
8025,E01001365,E02000263,2012,1.0
12889,E01001365,E02000263,2013,1.0
17755,E01001365,E02000263,2014,1.0
22619,E01001365,E02000263,2015,1.0
27478,E01001365,E02000263,2016,1.0
32340,E01001365,E02000263,2017,1.0
37201,E01001365,E02000263,2018,1.0
42064,E01001365,E02000263,2019,1.0
46921,E01001365,E02000263,2020,1.0
51785,E01001365,E02000263,2021,1.0
2193,E01001366,E02006971,2011,1.0
7066,E01001366,E02006971,2012,1.0
11932,E01001366,E02006971,2013,1.0
16800,E01001366,E02006971,2014,1.0
21668,E01001366,E02006971,2015,1.0
26528,E01001366,E02006971,2016,1.0
31387,E01001366,E02006971,2017,1.0
36247,E01001366,E02006971,2018,1.0
41109,E01001366,E02006971,2019,1.0
45966,E01001366,E02006971,2020,1.0
50828,E01001366,E02006971,2021,1.0
2192,E01001367,E02006970,2011,1.0
7065,E01001367,E02006970,2012,1.0
11931,E01001367,E02006970,2013,1.0
16799,E01001367,E02006970,2014,1.0
21667,E01001367,E02006970,2015,1.0
26527,E01001367,E02006970,2016,1.0
31386,E01001367,E02006970,2017,1.0
36246,E01001367,E02006970,2018,1.0
41108,E01001367,E02006970,2019,1.0
45965,E01001367,E02006970,2020,1.0
50827,E01001367,E02006970,2021,1.0
2195,E01001368,E02006971,2011,1.0
7068,E01001368,E02006971,2012,1.0
11934,E01001368,E02006971,2013,1.0
16802,E01001368,E02006971,2014,1.0
21670,E01001368,E02006971,2015,1.0
26530,E01001368,E02006971,2016,1.0
31389,E01001368,E02006971,2017,1.0
36249,E01001368,E02006971,2018,1.0
41111,E01001368,E02006971,2019,1.0
45968,E01001368,E02006971,2020,1.0
50830,E01001368,E02006971,2021,1.0
2191,E01001369,E02000275,2011,1.0
7064,E01001369,E02000275,2012,1.0
11930,E01001369,E02000275,2013,1.0
16798,E01001369,E02000275,2014,1.0
21666,E01001369,E02000275,2015,1.0
26526,E01001369,E02000275,2016,1.0
31385,E01001369,E02000275,2017,1.0
36245,E01001369,E02000275,2018,1.0
41107,E01001369,E02000275,2019,1.0
45964,E01001369,E02000275,2020,1.0
50826,E01001369,E02000275,2021,1.0
2169,E01001370,E02006971,2011,1.0
7042,E01001370,E02006971,2012,1.0
11912,E01001370,E02006971,2013,1.0
16783,E01001370,E02006971,2014,1.0
21654,E01001370,E02006971,2015,1.0
26514,E01001370,E02006971,2016,1.0
31373,E01001370,E02006971,2017,1.0
36233,E01001370,E02006971,2018,1.0
41095,E01001370,E02006971,2019,1.0
45952,E01001370,E02006971,2020,1.0
50814,E01001370,E02006971,2021,1.0
2200,E01001371,E02006971,2011,1.0
7072,E01001371,E02006971,2012,1.0
11938,E01001371,E02006971,2013,1.0
16809,E01001371,E02006971,2014,1.0
21677,E01001371,E02006971,2015,1.0
26537,E01001371,E02006971,2016,1.0
31396,E01001371,E02006971,2017,1.0
36256,E01001371,E02006971,2018,1.0
41118,E01001371,E02006971,2019,1.0
45975,E01001371,E02006971,2020,1.0
50838,E01001371,E02006971,2021,1.0
2194,E01001372,E02006970,2011,1.0
7067,E01001372,E02006970,2012,1.0
11933,E01001372,E02006970,2013,1.0
16801,E01001372,E02006970,2014,1.0
21669,E01001372,E02006970,2015,1.0
26529,E01001372,E02006970,2016,1.0
31388,E01001372,E02006970,2017,1.0
36248,E01001372,E02006970,2018,1.0
41110,E01001372,E02006970,2019,1.0
45967,E01001372,E02006970,2020,1.0
50829,E01001372,E02006970,2021,1.0
2203,E01001373,E02006970,2011,1.0
7075,E01001373,E02006970,2012,1.0
11941,E01001373,E02006970,2013,1.0
16812,E01001373,E02006970,2014,1.0
21679,E01001373,E02006970,2015,1.0
26539,E01001373,E02006970,2016,1.0
31398,E01001373,E02006970,2017,1.0
36258,E01001373,E02006970,2018,1.0
41120,E01001373,E02006970,2019,1.0
45977,E01001373,E02006970,2020,1.0
50840,E01001373,E02006970,2021,1.0
717,E01001374,E02006791,2011,1.0
5589,E01001374,E02006791,2012,1.0
10453,E01001374,E02006791,2013,1.0
15319,E01001374,E02006791,2014,1.0
20184,E01001374,E02006791,2015,1.0
25044,E01001374,E02006791,2016,1.0
29903,E01001374,E02006791,2017,1.0
34762,E01001374,E02006791,2018,1.0
39624,E01001374,E02006791,2019,1.0
44482,E01001374,E02006791,2020,1.0
49344,E01001374,E02006791,2021,1.0
728,E01001375,E02000271,2011,1.0
5600,E01001375,E02000271,2012,1.0
10463,E01001375,E02000271,2013,1.0
15329,E01001375,E02000271,2014,1.0
20194,E01001375,E02000271,2015,1.0
25054,E01001375,E02000271,2016,1.0
29913,E01001375,E02000271,2017,1.0
34772,E01001375,E02000271,2018,1.0
39634,E01001375,E02000271,2019,1.0
44492,E01001375,E02000271,2020,1.0
49354,E01001375,E02000271,2021,1.0
723,E01001376,E02006791,2011,1.0
5595,E01001376,E02006791,2012,1.0
10459,E01001376,E02006791,2013,1.0
15325,E01001376,E02006791,2014,1.0
20190,E01001376,E02006791,2015,1.0
25050,E01001376,E02006791,2016,1.0
29909,E01001376,E02006791,2017,1.0
34768,E01001376,E02006791,2018,1.0
39630,E01001376,E02006791,2019,1.0
44488,E01001376,E02006791,2020,1.0
49350,E01001376,E02006791,2021,1.0
720,E01001377,E02000271,2011,1.0
5592,E01001377,E02000271,2012,1.0
10456,E01001377,E02000271,2013,1.0
15322,E01001377,E02000271,2014,1.0
20187,E01001377,E02000271,2015,1.0
25047,E01001377,E02000271,2016,1.0
29906,E01001377,E02000271,2017,1.0
34765,E01001377,E02000271,2018,1.0
39627,E01001377,E02000271,2019,1.0
44485,E01001377,E02000271,2020,1.0
49347,E01001377,E02000271,2021,1.0
719,E01001379,E02000271,2011,1.0
5591,E01001379,E02000271,2012,1.0
10455,E01001379,E02000271,2013,1.0
15321,E01001379,E02000271,2014,1.0
20186,E01001379,E02000271,2015,1.0
25046,E01001379,E02000271,2016,1.0
29905,E01001379,E02000271,2017,1.0
34764,E01001379,E02000271,2018,1.0
39626,E01001379,E02000271,2019,1.0
44484,E01001379,E02000271,2020,1.0
49346,E01001379,E02000271,2021,1.0
721,E01001380,E02006791,2011,1.0
5593,E01001380,E02006791,2012,1.0
10457,E01001380,E02006791,2013,1.0
15323,E01001380,E02006791,2014,1.0
20188,E01001380,E02006791,2015,1.0
25048,E01001380,E02006791,2016,1.0
29907,E01001380,E02006791,2017,1.0
34766,E01001380,E02006791,2018,1.0
39628,E01001380,E02006791,2019,1.0
44486,E01001380,E02006791,2020,1.0
49348,E01001380,E02006791,2021,1.0
722,E01001381,E02000271,2011,1.0
5594,E01001381,E02000271,2012,1.0
10458,E01001381,E02000271,2013,1.0
15324,E01001381,E02000271,2014,1.0
20189,E01001381,E02000271,2015,1.0
25049,E01001381,E02000271,2016,1.0
29908,E01001381,E02000271,2017,1.0
34767,E01001381,E02000271,2018,1.0
39629,E01001381,E02000271,2019,1.0
44487,E01001381,E02000271,2020,1.0
49349,E01001381,E02000271,2021,1.0
1423,E01001382,E02000269,2011,1.0
6296,E01001382,E02000269,2012,1.0
11162,E01001382,E02000269,2013,1.0
16030,E01001382,E02000269,2014,1.0
20895,E01001382,E02000269,2015,1.0
25757,E01001382,E02000269,2016,1.0
30616,E01001382,E02000269,2017,1.0
35476,E01001382,E02000269,2018,1.0
40338,E01001382,E02000269,2019,1.0
45195,E01001382,E02000269,2020,1.0
50057,E01001382,E02000269,2021,1.0
1397,E01001383,E02000265,2011,1.0
6269,E01001383,E02000265,2012,1.0
11134,E01001383,E02000265,2013,1.0
16000,E01001383,E02000265,2014,1.0
20865,E01001383,E02000265,2015,1.0
25726,E01001383,E02000265,2016,1.0
30585,E01001383,E02000265,2017,1.0
35445,E01001383,E02000265,2018,1.0
40307,E01001383,E02000265,2019,1.0
45164,E01001383,E02000265,2020,1.0
50026,E01001383,E02000265,2021,1.0
1424,E01001384,E02000269,2011,1.0
6297,E01001384,E02000269,2012,1.0
11163,E01001384,E02000269,2013,1.0
